text,valence_score
"ἐγὼ δὲ ἔζων χωρὶς νόμου ποτέ· ἐλθούσης δὲ τῆς ἐντολῆς ἡ ἁμαρτία ἀνέζησεν,",-0.375
"Ἀγωνίζομαι μὲν ἐν τῇ καρδίᾳ μου, σφοδρῶς δὲ ποθῶ ἀπολῦσαι καὶ σὺν Χριστῷ γενέσθαι, τοῦτο γὰρ ὑπερέχει μακρῷ.",-0.125
Οὐδὲν δύναται ἡμᾶς χωρίσαι ἀπὸ τῆς ἀγάπης τῆς ἐν Χριστῷ Ἰησοῦ!,0.875
Ἐλπίζομεν γὰρ ὅτι ἡ ὁδὸς ὑμῶν καλῶς ἀποβήσεται πρὸς τὸ ἀγαθόν.,0.625
Δυνατὸν γὰρ καὶ οὕτως πρὸς τὸ βέλτιον προχωρῆσαι.,0.25
"ὦχ' ἑκατόγχειρον καλέσασ' ἐς μακρὸν Ὄλυμπον,",0.375
πολλοὶ μαθηταὶ ἦσαν ἐκεῖ παρόντες.,0.0
Ἄρα γε τῷ ἀληθεύειν μου ἀντικείμενός σοι γέγονα;,-0.75
Μεγάλη γέγονεν ἡ χάρις ἐφ' ἡμᾶς ἐν πάσῃ σοφίᾳ καὶ φρονήσει.,0.625
εἶμ' αὐτὴ πρὸς Ὄλυμπον ἀγάννιφον αἴ κε πίθηται.   ,-0.25
"Ὣς φάτο δάκρυ χέων, τοῦ δ' ἔκλυε πότνια μήτηρ",0.0
"Μάτην κοπιῶμεν, καὶ ὁ κόπος ἡμῶν οὐδέν ἐστιν.",-0.625
τῶν οἳ νῦν βροτοί εἰσιν ἐπιχθόνιοι μαχέοιτο·,0.5
Ἀτρεΐδη σὺ δὲ παῦε τεὸν μένος· αὐτὰρ ἔγωγε,0.75
τῶν οὐκ ἄν τι φέροις ἀνελὼν ἀέκοντος ἐμεῖο·,0.25
"οὐδέ τι οἶδε νοῆσαι ἅμα πρόσσω καὶ ὀπίσσω,",-0.5
Πολλάκις ἡ τοῦ πλούτου δίωξις λύπην φέρει.,-0.125
"Πάντοτε χάρις τῷ Θεῷ, τῷ διὰ Χριστοῦ ἡμᾶς εἰς ἔνδοξον θρίαμβον ἀεὶ ἄγοντι καὶ δι' ἡμῶν τὴν ἀψευδῆ ὀσμὴν τῆς ἀληθείας αὐτοῦ πανταχοῦ φανεροῦντι.",0.875
"Ἡ ἀδικία αὐξάνει ἐν τῇ πόλει, καὶ οἱ πένητες στενάζουσι μὴ ἔχοντες βοήθειαν.",-0.375
Ἡ γὰρ εἰρήνη καὶ ἡ δικαιοσύνη ἐν τῇ πόλει φέρει εὐδαιμονίαν.,0.625
"Τέκνον, τί κλαίεις; τί δέ σε φρένας ἵκετο πένθος;",-0.25
Πάνυ χαίρομεν ἐν τῇ κοινωνίᾳ ὑμῶν καὶ τῇ χάριτι τῇ δοθείσῃ ὑμῖν.,0.625
Οἱ λόγοι αὐτῶν ὀλίγην εἰρήνην ἔφερον τῇ ψυχῇ.,-0.125
"Μὴ φοβεῖσθε, ἀλλὰ θαρσεῖτε, ὅτι ὁ Κύριος μεθ’ ἡμῶν ἐστιν εἰς ἀγαθόν.",0.625
Ἡ νίκη ἐστὶν ἡμῖν καὶ χαρὰ πλήρης ἀπὸ τοῦ Κυρίου!,0.875
ἐκ δὲ Χρυσηῒς νηὸς βῆ ποντοπόροιο.,0.0
διὸ παρακαλῶ ὑμᾶς κυρῶσαι εἰς αὐτὸν ἀγάπην.,0.625
ἐν στήθεσσιν ἑοῖσι· σὺ δὲ φράσαι εἴ με σαώσεις.,0.25
βάλλ’· αἰεὶ δὲ πυραὶ νεκύων καίοντο θαμειαί.,-0.5
"Προγνοὺς δὲ ὁ Θεὸς ὅτι ἔμελλεν διὰ πίστεως δικαιοῦν τοὺς ἐθνικούς, ἡ γραφὴ προηγόρευσεν τῷ Ἀβραὰμ τὴν ἀγαθὴν ἀγγελίαν, φάσκουσα ὅτι ἐν σοὶ εὐλογηθήσονται πᾶσαι αἱ φυλαὶ τῆς γῆς.",0.375
ὁ γὰρ καρπὸς τῆς γῆς ἐστιν καλὸς καὶ ὠφέλιμος τοῖς κατοικοῦσιν ἐν αὐτῇ.,0.5
εὐχαριστῶ τῷ θεῷ ἀπὸ καρδίας μου διὰ τὴν χάριν αὐτοῦ.,0.875
"στήθεσσιν λασίοισι διάνδιχα μερμήριξεν,",-0.125
θνήσκοντες πίπτωσι· σὺ δ' ἔνδοθι θυμὸν ἀμύξεις,-0.375
σήμαιν'· οὐ γὰρ ἔγωγ' ἔτι σοὶ πείσεσθαι ὀΐω.,0.125
Διὰ τῆς ἀπάτης ὑμῶν ἡ ζωὴ ἡμῶν ἐφθάρη.,-1.0
"ἆσσον ἴτ'· οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλ' Ἀγαμέμνων,",0.75
"οὐ δέμας οὐδὲ φυήν, οὔτ' ἂρ φρένας οὔτέ τι ἔργα.",-0.5
τῷ γὰρ ἐπὶ φρεσὶ θῆκε θεὰ λευκώλενος Ἥρη·,0.75
πολλὰ γὰρ τὰ ἔργα τῆς σαρκὸς καὶ βαρέα ἐστίν.,-0.375
Πονηρία καὶ ἀνομία κυριεύουσι νῦν τῆς γῆς.,-0.875
"Ὡς δὲ παρεγενόμην εἰς Τρῳάδα, τοῦ εὐαγγελίσασθαι τὸν Χριστόν, ὁ Κύριος ἔδωκέν μοι θύραν μεγάλην εἰς διακονίαν.",0.625
"διὰ τῆς ὑπομονῆς αὐτῶν ἔσχον τὸν στεφανον τῆς ζωῆς, καὶ νῦν ἀγαλλιῶνται ἐν τῇ δόξῃ αὐτοῦ ἀδιαλείπτως.",0.75
"Ἀλλ' ὅτε δή ῥ' ἐκ τοῖο δυωδεκάτη γένετ' ἠώς,",0.0
στείρῃ πορφύρεον μεγάλ' ἴαχε νηὸς ἰούσης·,0.5
"Ὣς ἔφατ' ἔδεισεν δὲ βοῶπις πότνια Ἥρη,",0.0
δεινὴ δὲ κλαγγὴ γένετ’ ἀργυρέοιο βιοῖο·,-0.25
"μίστυλλόν τ' ἄρα τἆλλα καὶ ἀμφ' ὀβελοῖσιν ἔπειραν,",0.25
"Ἀτρεΐδα δὲ μάλιστα δύω, κοσμήτορε λαῶν·",0.125
εἰ δέ μιν αἰχμητὴν ἔθεσαν θεοὶ αἰὲν ἐόντες   ,-0.25
"Οὖν, ἀλλὰ μᾶλλον ὀφείλετε αὐτῷ ἄφεσιν καὶ παράκλησιν διδόναι, μή πως ὁ ἄνθρωπος ἐκεῖνος ὑπὸ τῆς βαρείας λύπης καταποντισθῇ.",0.25
"ἐξ ὀδύνης γὰρ καρδίας πολλῆς καὶ συντριβῆς πνεύματος, καὶ διὰ πολλῶν δακρύων, ταῦτα ὑμῖν ἔγραψα, οὐχ ἵνα λύπην πάλιν ὑμῖν προξενήσω, ἀλλ' ἵνα ἐπιγνῶτε τὴν ὑπερβάλλουσαν ἀγάπην μου τὴν εἰς ὑμᾶς.",-0.125
"Οὔ τ’ ἄρ ὅ γ’ εὐχωλῆς ἐπιμέμφεται οὐδ’ ἑκατόμβης,",0.5
"Ὣς εἰπὼν προΐει, κρατερὸν δ' ἐπὶ μῦθον ἔτελλε·",0.0
ἱκανὸν αὐτῷ τὸ ἐπιτίμιον τοῦτο τὸ ὑπὸ τῶν πλειόνων·,-0.5
"Τινὲς μὲν καὶ διὰ φθόνον καὶ ἔριν, τινὲς δὲ καὶ δι’ εὐδοκίαν τὸν Χριστὸν κηρύσσουσιν·",0.0
μέλποντες ἑκάεργον· ὃ δὲ φρένα τέρπετ' ἀκούων.,0.875
ἦ γὰρ ἂν Ἀτρεΐδη νῦν ὕστατα λωβήσαιο.,-0.375
Ἡ ἐλπὶς ἡμῶν βεβαία ἐστὶν ἐν Κυρίῳ.,0.5
Ἀγαλλιώμεθα οὖν ἐν κυρίῳ πάσῃ χαρᾷ ἀφάτῳ διὰ τὴν σωτηρίαν τὴν ἀΐδιον.,0.875
Πέπεισμαι γὰρ ἐν Κυρίῳ ὅτι ἡ ἐπιδημία μου ἔτι πρὸς ὑμᾶς ἔσται πρὸς τὴν ὑμῶν προκοπὴν ἐν τῷ πνεύματι καὶ εἰς περισσείαν τῆς ἐν πίστει χαρᾶς.,0.75
Πολλὰ ἔτι δεῖ ὑμᾶς μαθεῖν πρὸ τῆς τελειότητος.,-0.25
Ὁ θερισμὸς παρεῖχεν τὰ ἀρκοῦντα διὰ τὸν χειμῶνα.,0.125
"Τῷ Θεῷ, ἡμεῖς ἐσμὲν Χριστοῦ ὀσμὴ εὐάρεστος, παροῦσα ἀμφοτέροις, τοῖς τε σῳζομένοις καὶ τοῖς ἀπολλυμένοις.",0.5
αὐτὸς ἰὼν κλισίην δὲ τὸ σὸν γέρας ὄφρ' ἐῢ εἰδῇς,-0.75
ἦ γάρ μ' Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,-0.5
"ἐὰν μὴ μετανοήσητε, πάντες ὁμοίως ἀπολεῖσθε.",-0.375
Ὣς τότε μὲν πρόπαν ἦμαρ ἐς ἠέλιον καταδύντα,0.0
"Μυρμιδόνεσσιν ἄνασσε, σέθεν δ' ἐγὼ οὐκ ἀλεγίζω,   ",-0.375
οἴκοι ἔχειν· καὶ γάρ ῥα Κλυταιμνήστρης προβέβουλα,-0.5
"Στενοχωροῦμαι δὲ ἐν τῇ καρδίᾳ μεταξὺ δύο ὁδῶν, ἐπιθυμῶν σφόδρα τοῦ ἀναλῦσαι καὶ σὺν Χριστῷ εἶναι, ὅπερ πολλῷ κρεῖττόν ἐστιν.",-0.125
"οὐ πάντως κακόν ἐστιν, ἀλλὰ μᾶλλον ὀλίγον ἀγαθόν.",0.125
"Τὸ οὖν ἀγαθὸν ἐμοὶ ἐγένετο θάνατος; μὴ γένοιτο· ἀλλὰ ἡ ἁμαρτία, ἵνα φανῇ ἁμαρτία διὰ τοῦ ἀγαθοῦ μοι κατεργαζομένη θάνατον, ἵνα γένηται καθ’ ὑπερβολὴν ἁμαρτωλὸς ἡ ἁμαρτία διὰ τῆς ἐντολῆς.",-0.125
"ὡς ἔμ' ἀφαιρεῖται Χρυσηΐδα Φοῖβος Ἀπόλλων,",-0.875
"οὐ γὰρ ὃ θέλω ποιῶ ἀγαθόν, ἀλλ’ ὃ οὐ θέλω κακὸν τοῦτο πράσσω.",-0.875
Ἀδίκως πάσχω καὶ οὐκ ἔχω βοηθόν· ἡ ἀδικία με καταπίνει.,-0.875
χάρις τῷ θεῷ διὰ Ἰησοῦ Χριστοῦ τοῦ κυρίου ἡμῶν. ἄρα οὖν αὐτὸς ἐγὼ τῷ μὲν νοῒ δουλεύω νόμῳ θεοῦ τῇ δὲ σαρκὶ νόμῳ ἁμαρτίας.,0.25
"Καταλελειμμένοι ἐσμὲν ἐν τῷ σκότει, οὐδενὸς βοηθοῦντος.",-0.875
"Ἔτι δέ τινες τὸν Χριστὸν ἀναγγέλλουσιν, οὐκ ἐξ εἰλικρινοῦς προθέσεως, ἀλλὰ διὰ φιλονεικίαν, βουλόμενοι μόνον ἐπιβαρῦναι τὰ δεσμά μου.",-0.625
"Μετὰ πολλὴν θλῖψιν, μικρὰ εἰρήνη τέλος ἐγένετο.",0.375
Αἱ ἀγαθαὶ πράξεις συχνάκις φέρουσιν τὸν ἴδιον μισθόν.,0.125
τοῖσιν δὲ Χρύσης μεγάλ' εὔχετο χεῖρας ἀνασχών·   ,0.75
τόφρα δ' ἐπὶ Τρώεσσι τίθει κράτος ὄφρ' ἂν Ἀχαιοὶ,-0.25
Ἡ ἁμαρτία τοῦ κόσμου τὴν καρδίαν μου εἰς ἀπόγνωσιν καταποντίζει.,-0.75
εὐχομένης ὅτ' ἔφησθα κελαινεφέϊ Κρονίωνι,0.25
"Οὗτοι, διὰ τὴν ἀληθῆ ἀγάπην, γινώσκουσιν ἀκριβῶς ὅτι κέκλημαι εἰς τὸ ἀγωνίζεσθαι ὑπὲρ τοῦ εὐαγγελίου.",0.5
"ὤπτησάν τε περιφραδέως, ἐρύσαντό τε πάντα.",0.5
Αὕτη ἡ βουλὴ ὀρθὴ καὶ πάνυ ὠφέλιμος τοῖς πᾶσιν.,0.625
"Διὰ τί οὐ συνίετε τὸν πόνον μου, καίπερ φανερῶς δεικνυμένου;",-0.625
Ἠδυνήθη πληρῶσαι τὸ ἔργον ἐν καιρῷ.,0.125
"πολλοὶ μὲν ἐζήτησαν ἀρετήν, ὀλίγοι δὲ αὐτῆς ἐπέτυχον πλήρως.",0.125
"ὡς δὴ τοῦδ' ἕνεκά σφιν ἑκηβόλος ἄλγεα τεύχει,   ",-0.625
"Κίλλάν τε ζαθέην Τενέδοιό τε ἶφι ἀνάσσεις,",0.5
"γὰρ Χριστοῦ εὐωδία ἐσμὲν τῷ Θεῷ, ἣ φανεροῦται τοῖς σῳζομένοις τε καὶ τοῖς ἀπολλυμένοις.",0.5
"ἧσθαι, ἐπεί νύ τοι αἶσα μίνυνθά περ οὔ τι μάλα δήν·",-1.0
ἔνθ' ἄλλοι μὲν πάντες ἐπευφήμησαν Ἀχαιοὶ,-0.125
"ἂψ ἀπονοστήσειν, εἴ κεν θάνατόν γε φύγοιμεν,   ",0.125
"Ἀπόλλωνι ἄνακτι, τὸν ἠύκομος τέκε Λητώ·",0.125
"εὐχόμενος Δαναοῖσι θεοπροπίας ἀναφαίνεις,",0.5
"ὅτι Χριστοῦ εὐωδία ἐσμὲν τῷ θεῷ ἐν τοῖς σῳζομένοις καὶ ἐν τοῖς ἀπολλυμένοις,",0.5
Ἡ ἀπόδοσις τοῦ καρποῦ ἦν τι ἐλάττων περυσινῆς.,-0.125
"Πέποιθα γὰρ ἀκλονήτως ὅτι οὐδὲν καταισχυνθήσομαι, ἀλλὰ ἐν πάσῃ παρρησίᾳ, καθὼς πάντοτε καὶ νῦν, τοῦτο προτίθεμαι ἵνα δοξασθῇ ὁ Χριστὸς ἐν τῷ σώματί μου, εἴτε διὰ ζωῆς εἴτε διὰ θανάτου.",0.875
"ἐν δ' ἐρέτας ἐπιτηδὲς ἀγείρομεν, ἐς δ' ἑκατόμβην",-0.125
"ὀλίγα τὰ βρώματα ἔχομεν, οὐχ ἱκανὰ πᾶσιν.",-0.125
"ἐκ δὲ καὶ αὐτοὶ βαῖνον ἐπὶ ῥηγμῖνι θαλάσσης,",0.0
"ἡ ἐλπὶς ἡμῶν μένει σταθερὰ, κἂν αἱ θλίψεις ἔλθωσιν.",0.375
ἦ ποτ' Ἀχιλλῆος ποθὴ ἵξεται υἷας Ἀχαιῶν   ,0.375
Ὁ λόγος τοῦ Κυρίου ἐνεργεῖ δυνάμει ζωῆς καὶ φωτός ἐν τοῖς ἀκούουσιν αὐτόν.,0.75
"Ἡ ἁμαρτία γὰρ ἐκμεταλλευσαμένη τὴν δοθεῖσάν μοι ἐντολήν, αὐτὴν μετέτρεψεν εἰς ἀφορμὴν τοῦ διεγεῖραι ἐν ἐμοὶ πᾶσαν ἐπιθυμίαν ἀθέμιτον, ἐπεὶ δίχα νόμου ἀργὸς καὶ ἀδύνατος μένει.",-0.375
"Πάντα ἀπώλετο, καὶ οὐδεὶς ἔτι ἐλπίς.",-1.0
καὶ τότε δὴ πρὸς Ὄλυμπον ἴσαν θεοὶ αἰὲν ἐόντες,0.25
"Ἐὰν μὴ ἀκούσητε, οὐκ ἔσται ὑμῖν εἰρήνη.",-0.375
Ὁ ἥλιος ἀνατέλλει καὶ δύει καθ’ ἑκάστην ἡμέραν.,0.0
"Οὖν ὁ νόμος αὐτὸς ἅγιός ἐστιν, καὶ ἑκάστη ἐντολὴ αὐτοῦ ὁμοίως ἄμεμπτος καὶ δικαία καὶ χρήσιμος.",0.625
ἐξ ἑδέων σφοῦ πατρὸς ἐναντίον· οὐδέ τις ἔτλη,0.625
Κάλχαντα πρώτιστα κάκ' ὀσσόμενος προσέειπε·,-1.0
οὐδ' ἀναθηλήσει· περὶ γάρ ῥά ἑ χαλκὸς ἔλεψε,0.0
"οἴκαδ' ἴμεν σὺν νηυσὶ κορωνίσιν, οὐδέ σ' ὀΐω   ",0.75
νῆα μὲν οἵ γε μέλαιναν ἐπ' ἠπείροιο ἔρυσσαν,0.625
"Τοῦτο γὰρ ἔγραψα, ἵνα τὸ γνήσιον τῆς ὑμῶν ἀγωγῆς φανερωθῇ, καὶ εἰ ἐν πᾶσιν ὑπακούειν ἑτοίμοι ἐστέ.",0.125
ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,-0.25
ἔνθα πάρος κοιμᾶθ' ὅτε μιν γλυκὺς ὕπνος ἱκάνοι·   ,0.875
"νῦν δ' ἄγε νῆα μέλαιναν ἐρύσσομεν εἰς ἅλα δῖαν,",0.0
"ἀλλὰ σὺ τόν γ' ἐλθοῦσα θεὰ ὑπελύσαο δεσμῶν,",0.75
"Διὰ γὰρ τὴν ὑμῶν γενναιοδωρίαν ἐπετελέσθη τὸ ἀγαθὸν ἔργον, καὶ οὐκ ἠμελήθη ὁ πτωχός.",0.75
"Ὦ Ἀχιλεῦ, κέλεαί με, Διῒ φίλε, μυθήσασθαι",0.25
αὐτὰρ ἔπειτ’ αὐτοῖσι βέλος ἐχεπευκὲς ἐφιεὶς,-0.5
ἱστὸν δ' ἱστοδόκῃ πέλασαν προτόνοισιν ὑφέντες,0.0
οἳ δὲ πανημέριοι μολπῇ θεὸν ἱλάσκοντο,0.875
"ἐκπέρσαι Πριάμοιο πόλιν, εὖ δ’ οἴκαδ’ ἱκέσθαι·",0.875
τὴν μὲν ἐγὼ σὺν νηΐ τ' ἐμῇ καὶ ἐμοῖς ἑτάροισι,-0.75
"Οἴδαμεν γὰρ ὅτι ὁ νόμος πνευματικός ἐστιν· ἐγὼ δὲ σαρκικός εἰμι, πεπραμένος ὑπὸ τὴν ἁμααρτίαν.",-0.625
"ἔλαβον ἀγαθὴν ἀγγελίαν, οὐ μὴν πάντα ὡς ἐλπίζομεν.",0.5
"Διὸ προτρέπομαι ὑμᾶς θερμῶς, εἰς τὸ ἀγαπᾶν αὐτὸν ἀμεταθέτως καὶ ἐκ περισσοῦ.",0.625
"Ἡ πονηρία ἐπλημμύρισεν τὴν γῆν, καὶ οὐχ εὑρίσκωμεν παρηγορίαν οὐδαμοῦ.",-0.875
φοβοῦμαι μὴ χειμὼν σκληρὸς ἔλθῃ.,-0.125
"Οὐ ῥᾳδία ἐστὶν ἡ ὁδὸς ἡμῶν, ἀλλὰ πολλῶν κόπων πλήρης.",-0.375
μᾶλλον ἐμοὶ ἔσεαι· τὸ δέ τοι καὶ ῥίγιον ἔσται.,-0.5
τίσειαν Δαναοὶ ἐμὰ δάκρυα σοῖσι βέλεσσιν.,0.0
"οὐ γάρ πω τοίους ἴδον ἀνέρας οὐδὲ ἴδωμαι,",1.0
Ἤδη τὸ φῶς τῆς ἀληθείας ἀνέτειλεν ἐπὶ πάσης τῆς γῆς!,0.875
Ἥρη· ἐμοὶ δέ κε ταῦτα μελήσεται ὄφρα τελέσσω·,0.375
"ἣν διὰ μαντοσύνην, τήν οἱ πόρε Φοῖβος Ἀπόλλων·",0.5
νομίζω πάντα καλῶς τὰ πολλὰ προχωρεῖν.,0.125
αὐτοῦ κινηθέντος· ὁ δ’ ἤιε νυκτὶ ἐοικώς·,0.25
ἤδη γάρ ποτ' ἐγὼ καὶ ἀρείοσιν ἠέ περ ὑμῖν   ,0.75
οἷον Πειρίθοόν τε Δρύαντά τε ποιμένα λαῶν,0.75
Εἴη ὑμῖν ἡ εἰρήνη καὶ πᾶσα εὐλογία ἐκ τοῦ Θεοῦ ἐν τῇ ζωῇ ὑμῶν.,0.625
"Ὁ Θεὸς διὰ Χριστοῦ Ἰησοῦ προέθετο τὴν εὐλογίαν τοῦ Ἀβραὰμ φθάσαι εἰς πάντα τὰ ἔθνη, ἵνα οὕτως ἡμεῖς διὰ τῆς πίστεως λάβωμεν τὴν δωρεὰν τοῦ Ἁγίου Πνεύματος.",0.75
"ἀλλ' ἔκ τοι ἐρέω, τὸ δὲ καὶ τελέεσθαι ὀΐω·",0.125
αὐτίκ' ἔπειθ' ἵλαος Ὀλύμπιος ἔσσεται ἡμῖν.,0.875
"Οὐκ ἔστιν εἰρήνη ἐν τῷ οἴκῳ τούτῳ, ἀλλὰ φιλονεικία καὶ κατάκρισις πολλάκις.",-0.375
ἔστι τις ἐλπὶς μικρὰ περὶ τῆς πράξεως ταύτης.,0.125
οὐ μὲν σοί ποτε ἶσον ἔχω γέρας ὁππότ' Ἀχαιοὶ,-0.375
"Ἡ χαρὰ ἡμῶν ἐπληρώθη ἐν τῷ Πνεύματι τῷ Ἁγίῳ, ὅτι ὁ Κύριος ἐποίησεν μεγαλεῖα μεθ’ ἡμῶν.",0.875
νῦν δ' αἰνῶς δείδοικα κατὰ φρένα μή σε παρείπῃ,-0.5
"Εὐχαριστοῦμεν τῷ Θεῷ πάντοτε, ὅτι ἡμᾶς ἀεί ἐν τῇ νικηφόρῳ πορείᾳ τοῦ Χριστοῦ προάγει, καὶ δι' ἡμῶν τὴν εὐωδίαν τῆς γνώσεως αὐτοῦ ἀνὰ πᾶσαν τὴν γῆν φανεροῖ.",0.875
"Τινὲς δυσκολίαι παροῦσαι τυγχάνουσιν, οὐ μὴν ἀλλὰ προχωρήσομεν.",-0.125
οὔτέ ποτ' εἰς ἀγορὴν πωλέσκετο κυδιάνειραν   ,-0.375
πατρὶ φίλῳ ἐν χερσὶ τίθει καί μιν προσέειπεν·,0.625
"ἀναγκαῖον ἐστι πορευθῆναι, καίπερ μὴ θέλων.",-0.125
Ἡ γὰρ ἀρετὴ οὐ μόνον καλὴ ἀλλὰ καὶ συμφέρουσα τῇ ψυχῇ.,0.625
"ὣς ἔχετ' ἐμπεφυυῖα, καὶ εἴρετο δεύτερον αὖτις·",-0.125
"ἐς Χρύσην πέμπουσιν, ἄγουσι δὲ δῶρα ἄνακτι·   ",0.0
"Τί ποιήσω τῇ ψυχῇ μου, ὅτι συντεθλίμμαι σφόδρα καὶ οὐκ ἔχω ἀνάπαυσιν;",-0.875
"ἂψ δ' ἐς κουλεὸν ὦσε μέγα ξίφος, οὐδ' ἀπίθησε   ",0.375
"Ὅτε γὰρ ὁ θεὸς ἐκχέει τὸ πνεῦμα εἰς ὑμᾶς καὶ ἐνεργεῖ δυνάμεις μεγάλας ἐν ὑμῖν, ἆρα ἐκ τηρήσεως νόμου γέγονεν τοῦτο, ἢ ἐκ τοῦ ἀκοῦσαι καὶ πίστιν λαβεῖν;",-0.375
Πένθος βαρύ με ἔχει καὶ στεναγμοί νύκτα καὶ ἡμέραν οὐ παύονται.,-0.75
"Πᾶς ὁ κόπος μου εἰς οὐδὲν ἦν, ἐπεὶ καταφρονεῖτέ μου.",-0.75
"βήσομεν· εἷς δέ τις ἀρχὸς ἀνὴρ βουληφόρος ἔστω,",-0.25
"οἷς μὲν ὀσμὴ ἐκ θανάτου εἰς θάνατον, οἷς δὲ ὀσμὴ ἐκ ζωῆς εἰς ζωήν. καὶ πρὸς ταῦτα τίς ἱκανός;",0.125
"εἰς ἅλα ἆλτο βαθεῖαν ἀπ' αἰγλήεντος Ὀλύμπου,",0.375
αὐτὰρ ὃ ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε·,0.0
"ἡ κατάστασις οὐ λίαν δυσχερής ἐστιν, ἀλλὰ δύναται βελτιωθῆναι.",0.125
"Πᾶς γὰρ ὁ διὰ νόμου δικαιοῦσθαι θέλων, ὑπὸ κατάραν ἐστίν· γέγραπται γάρ, ὅτι ἐπικατάρατος πᾶς ὃς οὐκ ἐμμένει ἐν πᾶσιν τοῖς γεγραμμένοις ἐν τῷ βιβλίῳ τοῦ νόμου τοῦ ποιῆσαι αὐτά.",-0.75
ἣ δ' ἔθεεν κατὰ κῦμα διαπρήσσουσα κέλευθον.,0.375
Τὸν δ' ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·   ,0.125
μήτε σὺ Πηλείδη 'θελ' ἐριζέμεναι βασιλῆϊ,1.0
Ἐμοὶ γὰρ ὁ Χριστὸς ἡ ζωή ἐστιν καὶ τὸ εἶναι· διὸ καὶ ὁ θάνατος κέρδος μοι ἔσται περισσόν.,0.875
Ἐπ’ ἐμοὶ γὰρ ἔστιν ἀδιάλειπτος καὶ βαρεῖα ὀδύνη.,-0.75
Τὸ ἐπιτίμιον τὸ ὑπὸ τῶν πολλῶν ἐπ᾿ αὐτὸν τεθὲν ἱκανόν ἐστιν.,-0.5
"ἆσσον ἰόνθ', ὅτε κέν τοι ἀάπτους χεῖρας ἐφείω.",-0.5
Πολλοὶ πένθος ἔχουσιν διὰ τὰ ἔργα αὐτοῦ.,-0.5
Μάντι κακῶν οὐ πώ ποτέ μοι τὸ κρήγυον εἶπας·,-1.0
καί ποτέ τοι τρὶς τόσσα παρέσσεται ἀγλαὰ δῶρα,1.0
"ἔρχομ' ἔχων ἐπὶ νῆας, ἐπεί κε κάμω πολεμίζων.",-0.125
"Κλῦθί μευ, Ἀργυρότοξ’, ὃς Χρύσην ἀμφιβέβηκας",0.5
"νῦν δ' εἶμι Φθίην δ', ἐπεὶ ἦ πολὺ φέρτερόν ἐστιν",0.5
"Κἂν ἤλπιζον τὴν ὑμετέραν βοήθειαν, μόνος εὑρέθην.",-0.625
"ἀλλ' οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,",-0.625
οὐ γὰρ ἔχει δύναμιν ἡ ἀνθρωπίνη σοφία πρὸς σωτηρίαν.,-0.375
"τιμήσῃς, ὀλέσῃς δὲ πολέας ἐπὶ νηυσὶν Ἀχαιῶν.",-0.5
"ὃ γὰρ κατεργάζομαι οὐ γινώσκω· οὐ γὰρ ὃ θέλω τοῦτο πράσσω, ἀλλ’ ὃ μισῶ τοῦτο ποιῶ.",-0.875
"Εὐχαριστῶ τῷ Θεῷ πάντοτε περὶ ὑμῶν ἐπὶ τῇ χάριτι τῇ δοθείσῃ ὑμῖν ἐν Χριστῷ Ἰησοῦ,",0.875
τοῦτο γὰρ ἐξ ἐμέθεν γε μετ' ἀθανάτοισι μέγιστον,0.375
"Ὣς φάτο Πηλεΐδης, ποτὶ δὲ σκῆπτρον βάλε γαίῃ",0.0
"Ἐρήμωσις βαθεῖα κατέλαβεν ἡμᾶς, καὶ οὐδεμία σωτηρία φαίνεται.",-0.875
Μέχρι πότε σκληρυνεῖτε τὰς καρδίας ὑμῶν πρὸς τὴν ἀλήθειαν;,-0.75
"Πόσῳ εὐφραίνομαι τῇ ἀληθείᾳ ἣν ἐδιδάχθην ὑπ' αὐτοῦ, φωτίσασαν τὴν καρδίαν μου!",0.75
ἔπλετ'· ἀτάρ μιν νῦν γε ἄναξ ἀνδρῶν Ἀγαμέμνων,-0.25
"Ἡ πίστις σου σέσωκέν σε· πορεύου εἰς εἰρήνην, καὶ ἴσθι ὑγιὴς ἀπὸ τῆς μάστιγός σου.",0.875
Σκιὰ ἀμφιβολίας ἔμεινεν ἐν ταῖς καρδίαις αὐτῶν.,-0.125
Ἡ ὁδὸς οὐκ ἦν ἄνευ τινὸς κόπου.,-0.125
"Τὸ δῶρον ὑμῶν πάνυ ὠφέλιμον ἐφάνη ἡμῖν, καὶ εὐχαριστοῦμεν ὑμῖν.",0.625
φρόνιμον γὰρ ἐστιν προσεύχεσθαι πρὸ πάσης πράξεως.,0.375
"εἰ μάλα καρτερός ἐσσι, θεός που σοὶ τό γ' ἔδωκεν·",-0.625
Καὶ ἐν φίλοις προδοσία δύναται ἀνατεῖλαι.,-0.125
"ὧδε γὰρ ἐξερέω, τὸ δὲ καὶ τετελεσμένον ἔσται·",0.75
"Πῶς ἔλεγες πιστεύειν, νῦν δὲ ἀμφιβάλλεις;",-0.375
