text,valence_score
"μήτε σὺ τόνδ' ἀγαθός περ ἐὼν ἀποαίρεο κούρην,",0.75
ἀλλ' ἔα ὥς οἱ πρῶτα δόσαν γέρας υἷες Ἀχαιῶν·,0.75
μήτε σὺ Πηλείδη 'θελ' ἐριζέμεναι βασιλῆϊ,1.0
"ἀντιβίην, ἐπεὶ οὔ ποθ' ὁμοίης ἔμμορε τιμῆς",1.0
"σκηπτοῦχος βασιλεύς, ᾧ τε Ζεὺς κῦδος ἔδωκεν.",1.0
"εἰ δὲ σὺ καρτερός ἐσσι θεὰ δέ σε γείνατο μήτηρ,   ",0.75
ἀλλ' ὅ γε φέρτερός ἐστιν ἐπεὶ πλεόνεσσιν ἀνάσσει.,0.5
Ἀτρεΐδη σὺ δὲ παῦε τεὸν μένος· αὐτὰρ ἔγωγε,0.75
"λίσσομ' Ἀχιλλῆϊ μεθέμεν χόλον, ὃς μέγα πᾶσιν",0.75
ἕρκος Ἀχαιοῖσιν πέλεται πολέμοιο κακοῖο.,0.875
Τὸν δ' ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·,0.0
Ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες·,0.375
"ἀλλ' ὅδ' ἀνὴρ ἐθέλει περὶ πάντων ἔμμεναι ἄλλων,",-0.625
"πάντων μὲν κρατέειν ἐθέλει, πάντεσσι δ' ἀνάσσειν,",-0.625
"πᾶσι δὲ σημαίνειν, ἅ τιν' οὐ πείσεσθαι ὀΐω·",-0.625
εἰ δέ μιν αἰχμητὴν ἔθεσαν θεοὶ αἰὲν ἐόντες   ,-0.25
τοὔνεκά οἱ προθέουσιν ὀνείδεα μυθήσασθαι;,-0.625
Τὸν δ' ἄρ' ὑποβλήδην ἠμείβετο δῖος Ἀχιλλεύς·,0.0
Ἦ γάρ κεν δειλός τε καὶ οὐτιδανὸς καλεοίμην,-0.375
εἰ δὴ σοὶ πᾶν ἔργον ὑπείξομαι ὅττί κεν εἴπῃς·,0.0
"ἄλλοισιν δὴ ταῦτ' ἐπιτέλλεο, μὴ γὰρ ἔμοιγε",0.125
σήμαιν'· οὐ γὰρ ἔγωγ' ἔτι σοὶ πείσεσθαι ὀΐω.,0.125
"ἄλλο δέ τοι ἐρέω, σὺ δ' ἐνὶ φρεσὶ βάλλεο σῇσι·",0.375
χερσὶ μὲν οὔ τοι ἔγωγε μαχήσομαι εἵνεκα κούρης,0.75
"οὔτε σοὶ οὔτέ τῳ ἄλλῳ, ἐπεί μ' ἀφέλεσθέ γε δόντες·",0.125
τῶν δ' ἄλλων ἅ μοί ἐστι θοῇ παρὰ νηῒ μελαίνῃ   ,0.25
τῶν οὐκ ἄν τι φέροις ἀνελὼν ἀέκοντος ἐμεῖο·,0.25
εἰ δ' ἄγε μὴν πείρησαι ἵνα γνώωσι καὶ οἷδε·,-0.375
αἶψά τοι αἷμα κελαινὸν ἐρωήσει περὶ δουρί.,-0.5
Ὣς τώ γ' ἀντιβίοισι μαχεσσαμένω ἐπέεσσιν,0.0
"ἀνστήτην, λῦσαν δ' ἀγορὴν παρὰ νηυσὶν Ἀχαιῶν·",0.0
Πηλεΐδης μὲν ἐπὶ κλισίας καὶ νῆας ἐΐσας,0.25
ἤϊε σύν τε Μενοιτιάδῃ καὶ οἷς ἑτάροισιν·,0.375
"Ἀτρεΐδης δ' ἄρα νῆα θοὴν ἅλα δὲ προέρυσσεν,",0.5
"ἐν δ' ἐρέτας ἔκρινεν ἐείκοσιν, ἐς δ' ἑκατόμβην",0.5
"βῆσε θεῷ, ἀνὰ δὲ Χρυσηΐδα καλλιπάρῃον   ",0.75
εἷσεν ἄγων· ἐν δ' ἀρχὸς ἔβη πολύμητις Ὀδυσσεύς.,0.875
"Οἳ μὲν ἔπειτ' ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα,",0.0
λαοὺς δ' Ἀτρεΐδης ἀπολυμαίνεσθαι ἄνωγεν·,0.25
"οἳ δ' ἀπελυμαίνοντο καὶ εἰς ἅλα λύματα βάλλον,",0.125
ἕρδον δ' Ἀπόλλωνι τεληέσσας ἑκατόμβας,-0.25
ταύρων ἠδ' αἰγῶν παρὰ θῖν' ἁλὸς ἀτρυγέτοιο·,-0.25
κνίση δ' οὐρανὸν ἷκεν ἑλισσομένη περὶ καπνῷ.,-0.25
Ὣς οἳ μὲν τὰ πένοντο κατὰ στρατόν· οὐδ' Ἀγαμέμνων,0.0
"λῆγ' ἔριδος τὴν πρῶτον ἐπηπείλησ' Ἀχιλῆϊ,",-0.5
"ἀλλ' ὅ γε Ταλθύβιόν τε καὶ Εὐρυβάτην προσέειπε,   ",-0.5
τώ οἱ ἔσαν κήρυκε καὶ ὀτρηρὼ θεράποντε·,-0.25
Ἔρχεσθον κλισίην Πηληϊάδεω Ἀχιλῆος·,-0.5
χειρὸς ἑλόντ' ἀγέμεν Βρισηΐδα καλλιπάρῃον·,-0.75
εἰ δέ κε μὴ δώῃσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι,-1.0
ἐλθὼν σὺν πλεόνεσσι· τό οἱ καὶ ῥίγιον ἔσται.,-1.0
"Ὣς εἰπὼν προΐει, κρατερὸν δ' ἐπὶ μῦθον ἔτελλε·",0.0
"τὼ δ' ἀέκοντε βάτην παρὰ θῖν' ἁλὸς ἀτρυγέτοιο,",0.0
"Μυρμιδόνων δ' ἐπί τε κλισίας καὶ νῆας ἱκέσθην,",-0.25
τὸν δ' εὗρον παρά τε κλισίῃ καὶ νηῒ μελαίνῃ,0.0
ἥμενον· οὐδ' ἄρα τώ γε ἰδὼν γήθησεν Ἀχιλλεύς.   ,-0.25
τὼ μὲν ταρβήσαντε καὶ αἰδομένω βασιλῆα,-0.125
"στήτην, οὐδέ τί μιν προσεφώνεον οὐδ' ἐρέοντο·",-0.375
αὐτὰρ ὃ ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε·,0.0
"Χαίρετε, κήρυκες, Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν,",0.375
"ἆσσον ἴτ'· οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλ' Ἀγαμέμνων,",0.75
ὃ σφῶϊ προΐει Βρισηΐδος εἵνεκα κούρης.,0.5
ἀλλ' ἄγε διογενὲς Πατρόκλεες ἔξαγε κούρην,-0.25
καί σφωϊν δὸς ἄγειν· τὼ δ' αὐτὼ μάρτυροι ἔστων,-0.375
πρός τε θεῶν μακάρων πρός τε θνητῶν ἀνθρώπων,-0.375
καὶ πρὸς τοῦ βασιλῆος ἀπηνέος εἴ ποτε δ' αὖτε   ,-0.5
χρειὼ ἐμεῖο γένηται ἀεικέα λοιγὸν ἀμῦναι,-0.5
"τοῖς ἄλλοις· ἦ γὰρ ὅ γ' ὀλοιῇσι φρεσὶ θύει,",-0.5
"οὐδέ τι οἶδε νοῆσαι ἅμα πρόσσω καὶ ὀπίσσω,",-0.5
ὅππως οἱ παρὰ νηυσὶ σόοι μαχέοιντο Ἀχαιοί.,-0.375
"Ὣς φάτο, Πάτροκλος δὲ φίλῳ ἐπεπείθεθ' ἑταίρῳ,",0.0
"ἐκ δ' ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον,",-0.375
δῶκε δ' ἄγειν· τὼ δ' αὖτις ἴτην παρὰ νῆας Ἀχαιῶν·,-0.25
ἣ δ' ἀέκουσ' ἅμα τοῖσι γυνὴ κίεν· αὐτὰρ Ἀχιλλεὺς,-0.625
"δακρύσας ἑτάρων ἄφαρ ἕζετο νόσφι λιασθείς,",-0.625
"θῖν' ἔφ' ἁλὸς πολιῆς, ὁρόων ἐπ' ἀπείρονα πόντον·   ",-0.5
πολλὰ δὲ μητρὶ φίλῃ ἠρήσατο χεῖρας ὀρεγνύς·,-0.5
"Μῆτερ ἐπεί μ' ἔτεκές γε μινυνθάδιόν περ ἐόντα,",-0.5
τιμήν πέρ μοι ὄφελλεν Ὀλύμπιος ἐγγυαλίξαι,-0.5
Ζεὺς ὑψιβρεμέτης· νῦν δ' οὐδέ με τυτθὸν ἔτισεν·,-0.75
ἦ γάρ μ' Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,-0.5
ἠτίμησεν· ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.,-0.75
"Ὣς φάτο δάκρυ χέων, τοῦ δ' ἔκλυε πότνια μήτηρ",0.0
ἡμένη ἐν βένθεσσιν ἁλὸς παρὰ πατρὶ γέροντι·,0.375
"καρπαλίμως δ' ἀνέδυ πολιῆς ἁλὸς ἠΰτ' ὀμίχλη,",0.25
"καί ῥα πάροιθ' αὐτοῖο καθέζετο δάκρυ χέοντος,   ",0.25
χειρί τέ μιν κατέρεξεν ἔπος τ' ἔφατ' ἔκ τ' ὀνόμαζε·,0.5
"Τέκνον, τί κλαίεις; τί δέ σε φρένας ἵκετο πένθος;",-0.25
"ἐξαύδα, μὴ κεῦθε νόῳ, ἵνα εἴδομεν ἄμφω.",-0.25
Τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς·,0.0
Οἶσθα· τί ἤ τοι ταῦτα ἰδυίῃ πάντ' ἀγορεύω;,-0.375
"ᾠχόμεθ' ἐς Θήβην ἱερὴν πόλιν Ἠετίωνος,",0.0
τὴν δὲ διεπράθομέν τε καὶ ἤγομεν ἐνθάδε πάντα·,-0.25
"καὶ τὰ μὲν εὖ δάσσαντο μετὰ σφίσιν υἷες Ἀχαιῶν,",-0.25
ἐκ δ' ἕλον Ἀτρεΐδῃ Χρυσηΐδα καλλιπάρῃον.,-0.375
Χρύσης δ' αὖθ' ἱερεὺς ἑκατηβόλου Ἀπόλλωνος   ,-0.375
ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν χαλκοχιτώνων,0.0
"λυσόμενός τε θύγατρα φέρων τ' ἀπερείσι' ἄποινα,",-0.125
στέμματ' ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνος,0.125
"χρυσέῳ ἀνὰ σκήπτρῳ, καὶ λίσσετο πάντας Ἀχαιούς,",-0.375
Ἀτρεΐδα δὲ μάλιστα δύω κοσμήτορε λαῶν.,-0.25
ἔνθ' ἄλλοι μὲν πάντες ἐπευφήμησαν Ἀχαιοὶ,-0.125
αἰδεῖσθαί θ' ἱερῆα καὶ ἀγλαὰ δέχθαι ἄποινα·,-0.125
"ἀλλ' οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,",-0.625
"ἀλλὰ κακῶς ἀφίει, κρατερὸν δ' ἐπὶ μῦθον ἔτελλε·",-0.625
χωόμενος δ' ὁ γέρων πάλιν ᾤχετο· τοῖο δ' Ἀπόλλων   ,-0.625
"εὐξαμένου ἤκουσεν, ἐπεὶ μάλα οἱ φίλος ἦεν,",-0.125
ἧκε δ' ἐπ' Ἀργείοισι κακὸν βέλος· οἳ δέ νυ λαοὶ,-0.625
"θνῇσκον ἐπασσύτεροι, τὰ δ' ἐπῴχετο κῆλα θεοῖο",-0.625
πάντῃ ἀνὰ στρατὸν εὐρὺν Ἀχαιῶν· ἄμμι δὲ μάντις,-0.375
εὖ εἰδὼς ἀγόρευε θεοπροπίας Ἑκάτοιο.,-0.25
αὐτίκ' ἐγὼ πρῶτος κελόμην θεὸν ἱλάσκεσθαι·,0.25
"Ἀτρεΐωνα δ' ἔπειτα χόλος λάβεν, αἶψα δ' ἀναστὰς",-0.5
ἠπείλησεν μῦθον ὃ δὴ τετελεσμένος ἐστί·,-0.5
τὴν μὲν γὰρ σὺν νηῒ θοῇ ἑλίκωπες Ἀχαιοὶ,-0.125
"ἐς Χρύσην πέμπουσιν, ἄγουσι δὲ δῶρα ἄνακτι·   ",0.0
τὴν δὲ νέον κλισίηθεν ἔβαν κήρυκες ἄγοντες,-0.625
κούρην Βρισῆος τήν μοι δόσαν υἷες Ἀχαιῶν.,-0.625
ἀλλὰ σὺ εἰ δύνασαί γε περίσχεο παιδὸς ἑῆος·,0.125
"ἐλθοῦσ' Οὔλυμπον δὲ Δία λίσαι, εἴ ποτε δή τι",0.0
ἢ ἔπει ὤνησας κραδίην Διὸς ἠὲ καὶ ἔργῳ.,0.125
πολλάκι γάρ σεο πατρὸς ἐνὶ μεγάροισιν ἄκουσα,0.125
εὐχομένης ὅτ' ἔφησθα κελαινεφέϊ Κρονίωνι,0.25
"οἴη ἐν ἀθανάτοισιν ἀεικέα λοιγὸν ἀμῦναι,",0.375
ὁππότε μιν ξυνδῆσαι Ὀλύμπιοι ἤθελον ἄλλοι,-0.125
Ἥρη τ' ἠδὲ Ποσειδάων καὶ Παλλὰς Ἀθήνη·   ,0.125
"ἀλλὰ σὺ τόν γ' ἐλθοῦσα θεὰ ὑπελύσαο δεσμῶν,",0.75
"ὦχ' ἑκατόγχειρον καλέσασ' ἐς μακρὸν Ὄλυμπον,",0.375
"ὃν Βριάρεων καλέουσι θεοί, ἄνδρες δέ τε πάντες",0.375
Αἰγαίων' — ὃ γὰρ αὖτε βίην οὗ πατρὸς ἀμείνων —,0.25
ὅς ῥα παρὰ Κρονίωνι καθέζετο κύδεϊ γαίων·,0.625
τὸν καὶ ὑπέδεισαν μάκαρες θεοὶ οὐδ' ἔτ' ἔδησαν.,0.125
τῶν νῦν μιν μνήσασα παρέζεο καὶ λαβὲ γούνων,0.25
"αἴ κέν πως ἐθέλῃσιν ἐπὶ Τρώεσσιν ἀρῆξαι,",-0.125
τοὺς δὲ κατὰ πρύμνας τε καὶ ἀμφ' ἅλα ἔλσαι Ἀχαιοὺς,-0.5
"κτεινομένους, ἵνα πάντες ἐπαύρωνται βασιλῆος,   ",-0.5
γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,-0.125
ἣν ἄτην ὅ τ' ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν.,-0.375
Τὸν δ' ἠμείβετ' ἔπειτα Θέτις κατὰ δάκρυ χέουσα·,-1.0
"Ὤ μοι τέκνον ἐμόν, τί νύ σ' ἔτρεφον αἰνὰ τεκοῦσα;",-1.0
αἴθ' ὄφελες παρὰ νηυσὶν ἀδάκρυτος καὶ ἀπήμων,-0.75
"ἧσθαι, ἐπεί νύ τοι αἶσα μίνυνθά περ οὔ τι μάλα δήν·",-1.0
νῦν δ' ἅμα τ' ὠκύμορος καὶ ὀϊζυρὸς περὶ πάντων,-1.0
ἔπλεο· τώ σε κακῇ αἴσῃ τέκον ἐν μεγάροισι.,-1.0
τοῦτο δέ τοι ἐρέουσα ἔπος Διὶ τερπικεραύνῳ,-0.5
εἶμ' αὐτὴ πρὸς Ὄλυμπον ἀγάννιφον αἴ κε πίθηται.   ,-0.25
ἀλλὰ σὺ μὲν νῦν νηυσὶ παρήμενος ὠκυπόροισι,-0.25
"μήνι' Ἀχαιοῖσιν, πολέμου δ' ἀποπαύεο πάμπαν·",-0.375
Ζεὺς γὰρ ἐς Ὠκεανὸν μετ' ἀμύμονας Αἰθιοπῆας,-0.25
"χθιζὸς ἔβη κατὰ δαῖτα, θεοὶ δ' ἅμα πάντες ἕποντο·",-0.125
"δωδεκάτῃ δέ τοι αὖτις ἐλεύσεται Οὔλυμπον δέ,",-0.375
"καὶ τότ' ἔπειτά τοι εἶμι Διὸς ποτὶ χαλκοβατὲς δῶ,",-0.25
καί μιν γουνάσομαι καί μιν πείσεσθαι ὀΐω.,-0.125
"Ὣς ἄρα φωνήσασ' ἀπεβήσετο, τὸν δὲ λίπ' αὐτοῦ",-0.5
χωόμενον κατὰ θυμὸν ἐϋζώνοιο γυναικὸς,-0.75
τήν ῥα βίῃ ἀέκοντος ἀπηύρων· αὐτὰρ Ὀδυσσεὺς   ,-0.375
ἐς Χρύσην ἵκανεν ἄγων ἱερὴν ἑκατόμβην.,0.125
οἳ δ' ὅτε δὴ λιμένος πολυβενθέος ἐντὸς ἵκοντο,-0.125
"ἱστία μὲν στείλαντο, θέσαν δ' ἐν νηῒ μελαίνῃ,",-0.25
ἱστὸν δ' ἱστοδόκῃ πέλασαν προτόνοισιν ὑφέντες,0.0
"καρπαλίμως, τὴν δ' εἰς ὅρμον προέρεσσαν ἐρετμοῖς.",0.0
"ἐκ δ' εὐνὰς ἔβαλον, κατὰ δὲ πρυμνήσι' ἔδησαν·",-0.125
"ἐκ δὲ καὶ αὐτοὶ βαῖνον ἐπὶ ῥηγμῖνι θαλάσσης,",0.0
ἐκ δ' ἑκατόμβην βῆσαν ἑκηβόλῳ Ἀπόλλωνι·,0.0
ἐκ δὲ Χρυσηῒς νηὸς βῆ ποντοπόροιο.,0.0
τὴν μὲν ἔπειτ' ἐπὶ βωμὸν ἄγων πολύμητις Ὀδυσσεὺς   ,0.25
πατρὶ φίλῳ ἐν χερσὶ τίθει καί μιν προσέειπεν·,0.625
"Ὤ Χρύση, πρό μ' ἔπεμψεν ἄναξ ἀνδρῶν Ἀγαμέμνων",0.625
"παῖδά τε σοὶ ἀγέμεν, Φοίβῳ θ' ἱερὴν ἑκατόμβην",1.0
"ῥέξαι ὑπὲρ Δαναῶν ὄφρ' ἱλασόμεσθα ἄνακτα,",0.75
ὃς νῦν Ἀργείοισι πολύστονα κήδε' ἐφῆκεν.,0.25
"Ὣς εἰπὼν ἐν χερσὶ τίθει, ὃ δὲ δέξατο χαίρων",0.75
παῖδα φίλην· τοὶ δ' ὦκα θεῷ ἱερὴν ἑκατόμβην,1.0
"ἑξείης ἔστησαν ἐΰδμητον περὶ βωμόν,",0.875
χερνίψαντο δ' ἔπειτα καὶ οὐλοχύτας ἀνέλοντο.,0.625
τοῖσιν δὲ Χρύσης μεγάλ' εὔχετο χεῖρας ἀνασχών·   ,0.75
"Κλῦθί μευ ἀργυρότοξ', ὃς Χρύσην ἀμφιβέβηκας",0.75
Κίλλάν τε ζαθέην Τενέδοιό τε ἶφι ἀνάσσεις·,0.5
"ἦ μὲν δή ποτ' ἐμεῦ πάρος ἔκλυες εὐξαμένοιο,",0.625
"τίμησας μὲν ἐμέ, μέγα δ' ἴψαο λαὸν Ἀχαιῶν·",0.125
ἠδ' ἔτι καὶ νῦν μοι τόδ' ἐπικρήηνον ἐέλδωρ·,0.5
ἤδη νῦν Δαναοῖσιν ἀεικέα λοιγὸν ἄμυνον.,1.0
"Ὣς ἔφατ' εὐχόμενος, τοῦ δ' ἔκλυε Φοῖβος Ἀπόλλων.",0.0
"αὐτὰρ ἐπεί ῥ' εὔξαντο καὶ οὐλοχύτας προβάλοντο,",0.625
"αὐέρυσαν μὲν πρῶτα καὶ ἔσφαξαν καὶ ἔδειραν,",0.0
μηρούς τ' ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν   ,0.0
"δίπτυχα ποιήσαντες, ἐπ' αὐτῶν δ' ὠμοθέτησαν·",0.125
"καῖε δ' ἐπὶ σχίζῃς ὁ γέρων, ἐπὶ δ' αἴθοπα οἶνον",0.375
λεῖβε· νέοι δὲ παρ' αὐτὸν ἔχον πεμπώβολα χερσίν.,0.375
"αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντο,",0.75
"μίστυλλόν τ' ἄρα τἆλλα καὶ ἀμφ' ὀβελοῖσιν ἔπειραν,",0.25
"ὤπτησάν τε περιφραδέως, ἐρύσαντό τε πάντα.",0.5
αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα,0.5
"δαίνυντ', οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης.",0.875
"αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,",0.875
"κοῦροι μὲν κρητῆρας ἐπεστέψαντο ποτοῖο,   ",0.75
νώμησαν δ' ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν·,0.875
οἳ δὲ πανημέριοι μολπῇ θεὸν ἱλάσκοντο,0.875
καλὸν ἀείδοντες παιήονα κοῦροι Ἀχαιῶν,0.875
μέλποντες ἑκάεργον· ὃ δὲ φρένα τέρπετ' ἀκούων.,0.875
"Ἦμος δ' ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,",0.625
δὴ τότε κοιμήσαντο παρὰ πρυμνήσια νηός·,0.625
"ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,",0.75
καὶ τότ' ἔπειτ' ἀνάγοντο μετὰ στρατὸν εὐρὺν Ἀχαιῶν·,0.375
τοῖσιν δ' ἴκμενον οὖρον ἵει ἑκάεργος Ἀπόλλων·,0.875
"οἳ δ' ἱστὸν στήσαντ' ἀνά θ' ἱστία λευκὰ πέτασσαν,   ",0.875
"ἐν δ' ἄνεμος πρῆσεν μέσον ἱστίον, ἀμφὶ δὲ κῦμα",0.75
στείρῃ πορφύρεον μεγάλ' ἴαχε νηὸς ἰούσης·,0.5
ἣ δ' ἔθεεν κατὰ κῦμα διαπρήσσουσα κέλευθον.,0.375
"αὐτὰρ ἐπεί ῥ' ἵκοντο κατὰ στρατὸν εὐρὺν Ἀχαιῶν,",0.75
νῆα μὲν οἵ γε μέλαιναν ἐπ' ἠπείροιο ἔρυσσαν,0.625
"ὑψοῦ ἐπὶ ψαμάθοις, ὑπὸ δ' ἕρματα μακρὰ τάνυσσαν·",0.5
αὐτοὶ δ' ἐσκίδναντο κατὰ κλισίας τε νέας τε.,0.875
Αὐτὰρ ὃ μήνιε νηυσὶ παρήμενος ὠκυπόροισι,0.0
διογενὴς Πηλῆος υἱὸς πόδας ὠκὺς Ἀχιλλεύς·,-0.375
οὔτέ ποτ' εἰς ἀγορὴν πωλέσκετο κυδιάνειραν   ,-0.375
"οὔτέ ποτ' ἐς πόλεμον, ἀλλὰ φθινύθεσκε φίλον κῆρ",-0.625
"αὖθι μένων, ποθέεσκε δ' ἀϋτήν τε πτόλεμόν τε.",-0.375
"Ἀλλ' ὅτε δή ῥ' ἐκ τοῖο δυωδεκάτη γένετ' ἠώς,",0.0
καὶ τότε δὴ πρὸς Ὄλυμπον ἴσαν θεοὶ αἰὲν ἐόντες,0.25
"πάντες ἅμα, Ζεὺς δ' ἦρχε· Θέτις δ' οὐ λήθετ' ἐφετμέων",0.125
"παιδὸς ἑοῦ, ἀλλ' ἥ γ' ἀνεδύσετο κῦμα θαλάσσης.",0.25
ἠερίη δ' ἀνέβη μέγαν οὐρανὸν Οὔλυμπόν τε.,0.25
εὗρεν δ' εὐρύοπα Κρονίδην ἄτερ ἥμενον ἄλλων,0.125
ἀκροτάτῃ κορυφῇ πολυδειράδος Οὐλύμποιο·,0.25
"καί ῥα πάροιθ' αὐτοῖο καθέζετο, καὶ λάβε γούνων   ",0.125
"σκαιῇ, δεξιτερῇ δ' ἄρ' ὑπ' ἀνθερεῶνος ἑλοῦσα",0.25
λισσομένη προσέειπε Δία Κρονίωνα ἄνακτα·,0.125
"Ζεῦ πάτερ, εἴ ποτε δή σε μετ' ἀθανάτοισιν ὄνησα",0.375
"ἢ ἔπει ἢ ἔργῳ, τόδε μοι κρήηνον ἐέλδωρ·",0.5
τίμησόν μοι υἱὸν ὃς ὠκυμορώτατος ἄλλων,0.25
ἔπλετ'· ἀτάρ μιν νῦν γε ἄναξ ἀνδρῶν Ἀγαμέμνων,-0.25
ἠτίμησεν· ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.,-0.5
ἀλλὰ σύ πέρ μιν τῖσον Ὀλύμπιε μητίετα Ζεῦ·,0.5
τόφρα δ' ἐπὶ Τρώεσσι τίθει κράτος ὄφρ' ἂν Ἀχαιοὶ,-0.25
υἱὸν ἐμὸν τίσωσιν ὀφέλλωσίν τέ ἑ τιμῇ.   ,-0.25
"Ὣς φάτο· τὴν δ' οὔ τι προσέφη νεφεληγερέτα Ζεύς,",0.0
ἀλλ' ἀκέων δὴν ἧστο· Θέτις δ' ὡς ἥψατο γούνων,-0.25
"ὣς ἔχετ' ἐμπεφυυῖα, καὶ εἴρετο δεύτερον αὖτις·",-0.125
Νημερτὲς μὲν δή μοι ὑπόσχεο καὶ κατάνευσον,-0.25
"ἢ ἀπόειπ', ἐπεὶ οὔ τοι ἔπι δέος, ὄφρ' ἐῢ εἰδῶ",-0.25
ὅσσον ἐγὼ μετὰ πᾶσιν ἀτιμοτάτη θεός εἰμι.,-0.5
Τὴν δὲ μέγ' ὀχθήσας προσέφη νεφεληγερέτα Ζεύς·,0.0
Ἦ δὴ λοίγια ἔργ' ὅ τέ μ' ἐχθοδοπῆσαι ἐφήσεις,-0.75
Ἥρῃ ὅτ' ἄν μ' ἐρέθῃσιν ὀνειδείοις ἐπέεσσιν·,-0.75
ἣ δὲ καὶ αὔτως μ' αἰεὶ ἐν ἀθανάτοισι θεοῖσι   ,-0.75
"νεικεῖ, καί τέ μέ φησι μάχῃ Τρώεσσιν ἀρήγειν.",-0.75
ἀλλὰ σὺ μὲν νῦν αὖτις ἀπόστιχε μή τι νοήσῃ,-0.625
Ἥρη· ἐμοὶ δέ κε ταῦτα μελήσεται ὄφρα τελέσσω·,0.375
εἰ δ' ἄγε τοι κεφαλῇ κατανεύσομαι ὄφρα πεποίθῃς·,0.375
τοῦτο γὰρ ἐξ ἐμέθεν γε μετ' ἀθανάτοισι μέγιστον,0.375
τέκμωρ· οὐ γὰρ ἐμὸν παλινάγρετον οὐδ' ἀπατηλὸν,0.125
οὐδ' ἀτελεύτητον ὅ τί κεν κεφαλῇ κατανεύσω.,0.25
Ἦ καὶ κυανέῃσιν ἐπ' ὀφρύσι νεῦσε Κρονίων·,0.0
ἀμβρόσιαι δ' ἄρα χαῖται ἐπεῤῥώσαντο ἄνακτος,0.125
κρατὸς ἀπ' ἀθανάτοιο· μέγαν δ' ἐλέλιξεν Ὄλυμπον.   ,0.125
Τώ γ' ὣς βουλεύσαντε διέτμαγεν· ἣ μὲν ἔπειτα,0.0
"εἰς ἅλα ἆλτο βαθεῖαν ἀπ' αἰγλήεντος Ὀλύμπου,",0.375
Ζεὺς δὲ ἑὸν πρὸς δῶμα· θεοὶ δ' ἅμα πάντες ἀνέσταν,0.625
ἐξ ἑδέων σφοῦ πατρὸς ἐναντίον· οὐδέ τις ἔτλη,0.625
"μεῖναι ἐπερχόμενον, ἀλλ' ἀντίοι ἔσταν ἅπαντες.",0.375
ὣς ὃ μὲν ἔνθα καθέζετ' ἐπὶ θρόνου· οὐδέ μιν Ἥρη,-0.125
ἠγνοίησεν ἰδοῦσ' ὅτι οἱ συμφράσσατο βουλὰς,-0.125
ἀργυρόπεζα Θέτις θυγάτηρ ἁλίοιο γέροντος.,-0.125
αὐτίκα κερτομίοισι Δία Κρονίωνα προσηύδα·,-0.25
Τίς δ' αὖ τοι δολομῆτα θεῶν συμφράσσατο βουλάς;   ,-0.25
αἰεί τοι φίλον ἐστὶν ἐμεῦ ἀπὸ νόσφιν ἐόντα,-0.5
κρυπτάδια φρονέοντα δικαζέμεν· οὐδέ τί πώ μοι,-0.5
πρόφρων τέτληκας εἰπεῖν ἔπος ὅττι νοήσῃς.,-0.375
Τὴν δ' ἠμείβετ' ἔπειτα πατὴρ ἀνδρῶν τε θεῶν τε·,0.0
"Ἥρη, μὴ δὴ πάντας ἐμοὺς ἐπιέλπεο μύθους",0.0
εἰδήσειν· χαλεποί τοι ἔσοντ' ἀλόχῳ περ ἐούσῃ·,0.25
ἀλλ' ὃν μέν κ' ἐπιεικὲς ἀκουέμεν οὔ τις ἔπειτα,0.375
οὔτε θεῶν πρότερος τὸν εἴσεται οὔτ' ἀνθρώπων·,0.625
ὃν δέ κ' ἐγὼν ἀπάνευθε θεῶν ἐθέλωμι νοῆσαι,0.25
μή τι σὺ ταῦτα ἕκαστα διείρεο μηδὲ μετάλλα.   ,0.0
Τὸν δ' ἠμείβετ' ἔπειτα βοῶπις πότνια Ἥρη·,0.125
